"Zip
Code","Place
Name",State,County,Lat,Long
37301,Altamont,TN,Grundy,35.4258,-85.7635
75098,Wylie,TX,Dallas,33.0041,-96.5394
55763,Makinen,MN,St. Louis,47.3416,-92.3446
32561,Gulf Breeze,FL,Santa Rosa,30.3571,-87.1639
3897,Wonalancet,NH,Carroll,43.9073,-71.3506
24219,Big Stone Gap,VA,Wise,36.8581,-82.7627
35209,Birmingham,AL,Jefferson,33.4653,-86.8082
14517,Nunda,NY,Livingston,42.5867,-77.918
62640,Girard,IL,Macoupin,39.3838,-89.8501
47125,Hardinsburg,IN,Washington,38.4626,-86.318
33970,Lehigh Acres,FL,Lee,26.5647,-81.6208
18823,Harford,PA,Susquehanna,41.7761,-75.6935
80046,Aurora,CO,Arapahoe,39.7388,-104.4083
93611,Clovis,CA,Fresno,36.8253,-119.6802
5039,Corinth,VT,Orange,44.0325,-72.2822
19341,Exton,PA,Chester,40.0468,-75.6432
68836,Elm Creek,NE,Buffalo,40.7301,-99.3728
43347,Rushsylvania,OH,Logan,40.4658,-83.6598
24527,Blairs,VA,Pittsylvania,36.6799,-79.3731
25817,Bolt,WV,Raleigh,37.7673,-81.4156
40598,Lexington,KY,Fayette,38.0771,-84.5296
39326,Daleville,MS,Lauderdale,32.5511,-88.6609
98619,Glenwood,WA,Klickitat,46.0071,-121.2885
35951,Albertville,AL,Marshall,34.3223,-86.1935
78708,Austin,TX,Travis,30.3264,-97.7713
95116,San Jose,CA,Santa Clara,37.3518,-121.8508
72528,Dolph,AR,Izard,36.2229,-92.1177
62349,Loraine,IL,Adams,40.1532,-91.213
12965,Nicholville,NY,St. Lawrence,44.703,-74.6805
28074,Harris,NC,Rutherford,35.2247,-81.8851
95345,Midpines,CA,Mariposa,37.5757,-119.9601
20662,Nanjemoy,MD,Charles,38.4462,-77.1983
6417,Deep River,CT,Middlesex,41.3765,-72.4486
46064,Pendleton,IN,Madison,39.9975,-85.7466
56156,Luverne,MN,Rock,43.6614,-96.2216
33927,El Jobean,FL,Charlotte,26.9324,-82.2168
58058,Mantador,ND,Richland,46.1599,-96.957
95210,Stockton,CA,San Joaquin,38.025,-121.2972
97526,Grants Pass,OR,Josephine,42.4638,-123.3457
46144,Gwynneville,IN,Shelby,39.6617,-85.6476
78670,Staples,TX,Guadalupe,29.7706,-97.8186
98904,Yakima,WA,Yakima,46.5645,-120.6947
61363,Standard,IL,Putnam,41.2567,-89.1778
13041,Clay,NY,Onondaga,43.1737,-76.1707
42152,Hiseville,KY,Barren,37.0988,-85.8165
69133,Dix,NE,Kimball,41.227,-103.4796
67207,Wichita,KS,Sedgwick,37.671,-97.2179
79740,Girvin,TX,Pecos,31.0629,-102.3885
84047,Midvale,UT,Salt Lake,40.6152,-111.8851
20142,Round Hill,VA,Loudoun,39.1307,-77.7747
12115,Malden Bridge,NY,Columbia,42.4725,-73.5807
10986,Tomkins Cove,NY,Rockland,41.2598,-73.9892
72634,Flippin,AR,Marion,36.2682,-92.578
1331,Athol,MA,Worcester,42.5959,-72.2267
37034,Chapel Hill,TN,Marshall,35.6354,-86.6836
28640,Jefferson,NC,Ashe,36.409,-81.4396
95469,Potter Valley,CA,Mendocino,39.3932,-123.0647
34139,Everglades City,FL,Collier,25.857,-81.3778
1863,North Chelmsford,MA,Middlesex,42.6347,-71.3908
41181,Willard,KY,Carter,38.2045,-82.9076
5402,Burlington,VT,Chittenden,44.4421,-73.0825
19437,Gwynedd Valley,PA,Montgomery,40.1811,-75.2579
72035,Conway,AR,Faulkner,35.1053,-92.3549
31907,Columbus,GA,Muscogee,32.4779,-84.898
48608,Saginaw,MI,Saginaw,43.3485,-84.0326
41555,Pinsonfork,KY,Pike,37.5466,-82.2621
20124,Clifton,VA,Fairfax,38.7818,-77.3818
70004,Metairie,LA,Jefferson Parish,29.9841,-90.1529
33101,Miami,FL,Miami-Dade,25.7791,-80.1978
2116,Boston,MA,Suffolk,42.3492,-71.0768
41397,Zoe,KY,Lee,37.6867,-83.6702
7184,Newark,NJ,Essex,40.7918,-74.2452
38113,Memphis,TN,Shelby,35.1274,-89.9845
61523,Chillicothe,IL,Peoria,40.9013,-89.5068
58367,Rolla,ND,Rolette,48.8594,-99.6134
64168,Kansas City,MO,Platte,39.3432,-94.8516
36703,Selma,AL,Dallas,32.4156,-87.0135
84011,Bountiful,UT,Davis,40.8894,-111.8808
13027,Baldwinsville,NY,Onondaga,43.162,-76.3237
67423,Beverly,KS,Lincoln,38.9844,-97.9818
38803,Tupelo,MS,Lee,34.1876,-88.7785
76197,Fort Worth,TX,Tarrant,32.7714,-97.2915
17060,Mill Creek,PA,Huntingdon,40.4679,-77.8967
18830,Little Meadows,PA,Susquehanna,41.9766,-76.1185
14504,Manchester,NY,Ontario,42.9689,-77.2332
39842,Dawson,GA,Calhoun,31.7703,-84.5238
22920,Afton,VA,Nelson,37.9626,-78.841
19456,Oaks,PA,Montgomery,40.1318,-75.4596
1343,Drury,MA,Berkshire,42.6427,-72.9862
55334,Gaylord,MN,Sibley,44.5463,-94.1955
28035,Davidson,NC,Gaston,35.4993,-80.8486
92084,Vista,CA,San Diego,33.2131,-117.2243
76884,Valera,TX,Coleman,31.7529,-99.5473
56556,Mcintosh,MN,Polk,47.6522,-95.8863
12201,Albany,NY,Albany,42.6526,-73.7562
52569,Melrose,IA,Monroe,40.9665,-93.0145
62999,Zeigler,IL,Franklin,37.8991,-89.0523
28644,Laurel Springs,NC,Ashe,36.4449,-81.2606
61570,Washburn,IL,Marshall,40.9141,-89.283
91381,Stevenson Ranch,CA,Los Angeles,34.3775,-118.6131
10993,West Haverstraw,NY,Rockland,41.209,-73.9821
54141,Little Suamico,WI,Oconto,44.7175,-88.0093
59827,Conner,MT,Ravalli,45.919,-114.059
21250,Baltimore,MD,Baltimore,39.2582,-76.7131
46771,Mongo,IN,LaGrange,41.6848,-85.2797
44849,Nevada,OH,Wyandot,40.8259,-83.1266
43984,New Rumley,OH,Harrison,40.4017,-81.0309
7838,Great Meadows,NJ,Warren,40.852,-74.9418
33126,Miami,FL,Miami-Dade,25.7763,-80.2919
74079,Stroud,OK,Lincoln,35.7398,-96.6719
74641,Kaw City,OK,Kay,36.8382,-96.8833
30362,Atlanta,GA,DeKalb,33.8913,-84.0746
53295,Milwaukee,WI,Milwaukee,43.0389,-87.9065
62530,Divernon,IL,Sangamon,39.5692,-89.6626
99683,Trapper Creek,AK,Matanuska-Susitna Borough,62.3167,-150.2314
37234,Nashville,TN,Davidson,36.1866,-86.7852
59755,Virginia City,MT,Madison,45.2938,-111.9461
54856,Mason,WI,Bayfield,46.4399,-91.1318
52229,Garrison,IA,Benton,42.1588,-92.1644
60673,Chicago,IL,Cook,41.8119,-87.6873
6041,Manchester,CT,Hartford,41.7759,-72.5215
32461,Rosemary Beach,FL,Walton,30.2835,-86.0305
17566,Quarryville,PA,Lancaster,39.8949,-76.1465
31796,Warwick,GA,Worth,31.831,-83.9188
46912,Athens,IN,Fulton,41.0537,-86.1253
39478,Sandy Hook,MS,Marion,31.0479,-89.8183
46866,Fort Wayne,IN,Allen,41.0938,-85.0707
19141,Philadelphia,PA,Philadelphia,40.0365,-75.1451
82831,Arvada,WY,Sheridan,44.6899,-106.1092
71301,Alexandria,LA,Rapides,31.2885,-92.4633
78016,Devine,TX,Medina,29.1521,-98.909
25986,Spring Dale,WV,Fayette,37.8798,-80.8034
48310,Sterling Heights,MI,Macomb,42.5648,-83.0701
44067,Northfield,OH,Summit,41.3208,-81.5429
24277,Pennington Gap,VA,Lee,36.7508,-83.0223
72042,De Witt,AR,Arkansas,34.2853,-91.3336
46301,Beverly Shores,IN,Porter,41.6925,-86.9775
10983,Tappan,NY,Rockland,41.0278,-73.9491
38221,Big Sandy,TN,Benton,36.2285,-88.0627
63134,Saint Louis,MO,St. Louis,38.7435,-90.341
34954,Fort Pierce,FL,St. Lucie,27.3822,-80.409
88055,Redrock,NM,Grant,32.6862,-108.7381
95653,Madison,CA,Yolo,38.6802,-121.9721
27409,Greensboro,NC,Guilford,36.0777,-79.9086
22401,Fredericksburg,VA,Fredericksburg (city),38.2995,-77.4772
97020,Donald,OR,Marion,45.2199,-122.8405
31606,Valdosta,GA,Lowndes,30.7989,-83.1891
97075,Beaverton,OR,Washington,45.4871,-122.8037
2779,Berkley,MA,Bristol,41.8353,-71.0765
4352,Mount Vernon,ME,Kennebec,44.4993,-69.9903
41413,Crockett,KY,Morgan,37.9856,-83.0907
25545,Ona,WV,Cabell,38.4529,-82.2181
61813,Bement,IL,Piatt,39.9222,-88.5688
95010,Capitola,CA,Santa Cruz,36.9767,-121.9555
95248,Rail Road Flat,CA,Calaveras,38.3405,-120.5161
5764,Poultney,VT,Rutland,43.5332,-73.2253
61761,Normal,IL,McLean,40.5124,-88.9883
64144,Kansas City,MO,Clay,39.2829,-94.409
65043,Holts Summit,MO,Callaway,38.6328,-92.1163
34607,Spring Hill,FL,Hernando,28.5065,-82.6267
35184,West Blocton,AL,Bibb,33.1424,-87.1369
50676,Tripoli,IA,Bremer,42.8105,-92.2659
88044,La Mesa,NM,Do?ña Ana,32.1383,-106.7999
12431,Freehold,NY,Greene,42.3815,-74.0623
82633,Douglas,WY,Converse,42.7626,-105.3855
2355,North Carver,MA,Plymouth,41.9169,-70.8013
58006,Arthur,ND,Cass,47.1048,-97.2097
46208,Indianapolis,IN,Marion,39.8299,-86.1794
26421,Pullman,WV,Ritchie,39.19,-80.9347
93648,Parlier,CA,Fresno,36.6103,-119.5375
6137,West Hartford,CT,Hartford,41.7918,-72.7188
78945,La Grange,TX,Fayette,29.904,-96.886
87455,Newcomb,NM,San Juan,36.2847,-108.7059
85747,Tucson,AZ,Pima,32.0984,-110.7272
4849,Lincolnville,ME,Waldo,44.3048,-69.0824
82901,Rock Springs,WY,Sweetwater,41.606,-109.23
95528,Carlotta,CA,Humboldt,40.507,-123.9743
1906,Saugus,MA,Essex,42.4633,-71.0111
94564,Pinole,CA,Contra Costa,37.9969,-122.2875
15067,New Eagle,PA,Washington,40.2066,-79.9534
92619,Irvine,CA,Orange,33.6706,-117.7645
57748,Howes,SD,Meade,44.5838,-102.0229
95415,Boonville,CA,Mendocino,39.0197,-123.3856
28055,Gastonia,NC,Gaston,35.284,-81.1897
40357,North Middletown,KY,Bourbon,38.1464,-84.1077
90717,Lomita,CA,Los Angeles,33.7938,-118.3172
43527,Holgate,OH,Henry,41.2549,-84.1447
18302,East Stroudsburg,PA,Pike,41.0936,-75.1187
71822,Ashdown,AR,Little River,33.6787,-94.1351
96760,Kurtistown,HI,Hawaii,19.5693,-155.0349
13656,La Fargeville,NY,Jefferson,44.1987,-75.9569
17846,Millville,PA,Columbia,41.1261,-76.5208
35297,Birmingham,AL,Jefferson,33.5446,-86.9292
34291,North Port,FL,Sarasota,27.0997,-82.2095
49008,Kalamazoo,MI,Kalamazoo,42.2624,-85.6096
82006,Cheyenne,WY,Laramie,41.14,-104.8202
47550,Lamar,IN,Spencer,38.0429,-86.9497
39701,Columbus,MS,Lowndes,33.4109,-88.5047
30811,Gough,GA,Burke,33.0918,-82.2265
72527,Desha,AR,Independence,35.7411,-91.6985
95249,San Andreas,CA,Calaveras,38.1904,-120.6441
94599,Yountville,CA,Napa,38.4016,-122.3608
69211,Cody,NE,Cherry,42.825,-101.2913
6403,Beacon Falls,CT,New Haven,41.4369,-73.0597
72330,Dyess,AR,Mississippi,35.5954,-90.2157
60461,Olympia Fields,IL,Cook,41.5167,-87.6908
14067,Gasport,NY,Niagara,43.2106,-78.5745
16502,Erie,PA,Erie,42.1133,-80.0976
90213,Beverly Hills,CA,Los Angeles,34.0736,-118.4004
56590,Wendell,MN,Grant,46.0562,-96.1144
75669,Long Branch,TX,Panola,32.0449,-94.5381
67106,Milton,KS,Sumner,37.4401,-97.7592
6426,Essex,CT,Middlesex,41.3549,-72.3965
48471,Sandusky,MI,Sanilac,43.4055,-82.8409
50648,Jesup,IA,Buchanan,42.4823,-92.0456
15956,South Fork,PA,Cambria,40.3629,-78.7887
66426,Fostoria,KS,Pottawatomie,39.4398,-96.5068
46135,Greencastle,IN,Putnam,39.6495,-86.8686
70363,Houma,LA,Terrebonne,29.5601,-90.6917
43747,Jerusalem,OH,Monroe,39.8488,-81.0921
42758,Mannsville,KY,Taylor,37.3726,-85.1966
11362,Little Neck,NY,Queens,40.7591,-73.7326
34742,Kissimmee,FL,Osceola,28.3047,-81.4167
89414,Golconda,NV,Humboldt,40.9683,-117.3349
32334,Hosford,FL,Liberty,30.3639,-84.8054
38749,Indianola,MS,Sunflower,33.451,-90.6551
80038,Broomfield,CO,Boulder,39.9205,-105.0867
94025,Menlo Park,CA,San Mateo,37.4396,-122.1864
17820,Catawissa,PA,Columbia,40.918,-76.4416
77624,Hillister,TX,Tyler,30.675,-94.3534
29685,Sunset,SC,Pickens,34.9706,-82.8076
74831,Byars,OK,McClain,34.8904,-97.0997
53278,Milwaukee,WI,Milwaukee,43.0389,-87.9024
71861,Taylor,AR,Columbia,33.108,-93.446
63561,Queen City,MO,Schuyler,40.4152,-92.5663
42782,Summersville,KY,Green,37.3419,-85.6194
45772,Reedsville,OH,Meigs,39.149,-81.7924
49402,Branch,MI,Lake,43.9333,-86.0345
78599,Weslaco,TX,Hidalgo,26.1595,-97.9908
72865,Subiaco,AR,Logan,35.3153,-93.5991
26271,Hendricks,WV,Tucker,39.0748,-79.6303
2112,Boston,MA,Suffolk,42.3584,-71.0598
16633,Defiance,PA,Bedford,40.1601,-78.2346
13682,Rodman,NY,Jefferson,43.8622,-75.8719
72703,Fayetteville,AR,Washington,36.0992,-94.1716
23221,Richmond,VA,City of Richmond,37.5583,-77.4845
30563,Mount Airy,GA,Habersham,34.5678,-83.4713
6506,New Haven,CT,New Haven,41.3082,-72.9282
62955,Karbers Ridge,IL,Hardin,37.5008,-88.2383
14105,Middleport,NY,Niagara,43.2183,-78.4841
49799,Wolverine,MI,Cheboygan,45.2861,-84.6065
77257,Houston,TX,Harris,29.834,-95.4342
89023,Mercury,NV,Nye,36.6605,-115.9945
90044,Los Angeles,CA,Los Angeles,33.9551,-118.2901
13020,Apulia Station,NY,Onondaga,42.8187,-76.0724
74949,Muse,OK,Le Flore,34.6641,-94.719
30212,Experiment,GA,Spalding,33.2782,-84.2888
60411,Chicago Heights,IL,Cook,41.5087,-87.5904
21557,Rawlings,MD,Allegany,39.5214,-78.9062
74463,Taft,OK,Muskogee,35.7581,-95.5494
32459,Santa Rosa Beach,FL,Walton,30.3659,-86.2458
76150,Fort Worth,TX,Tarrant,32.7714,-97.2915
31208,Macon,GA,Bibb,32.8067,-83.6913
20667,Park Hall,MD,St. Mary's,38.2177,-76.4429
89084,North Las Vegas,NV,Clark,36.2815,-115.1482
56517,Beltrami,MN,Polk,47.5721,-96.4549
36301,Dothan,AL,Houston,31.1481,-85.3718
28659,North Wilkesboro,NC,Wilkes,36.2017,-81.1286
66206,Leawood,KS,Johnson,38.9667,-94.6169
53031,Hingham,WI,Sheboygan,43.6394,-87.9157
66757,Neodesha,KS,Wilson,37.4257,-95.6765
82938,Mc Kinnon,WY,Sweetwater,41.0409,-109.8745
68713,Atkinson,NE,Holt,42.5483,-98.9761
84715,Bicknell,UT,Wayne,38.3278,-111.5264
44266,Ravenna,OH,Portage,41.1649,-81.2337
97539,Shady Cove,OR,Jackson,42.6107,-122.8125
68669,Ulysses,NE,Butler,41.0791,-97.1984
22551,Spotsylvania,VA,Spotsylvania,38.162,-77.6854
48103,Ann Arbor,MI,Washtenaw,42.2794,-83.784
31810,Geneva,GA,Talbot,32.5799,-84.5508
96806,Honolulu,HI,Honolulu,21.3062,-157.8585
83848,Nordman,ID,Bonner,48.6339,-116.9473
39358,Scooba,MS,Kemper,32.8402,-88.4883
30012,Conyers,GA,Rockdale,33.7192,-84.0021
92556,Moreno Valley,CA,Riverside,33.9375,-117.2306
5759,North Clarendon,VT,Rutland,43.5522,-72.9561
36544,Irvington,AL,Mobile,30.4802,-88.2396
11780,Saint James,NY,Suffolk,40.8813,-73.1591
37821,Newport,TN,Cocke,35.9544,-83.2027
36028,Dozier,AL,Crenshaw,31.5066,-86.3663
2726,Somerset,MA,Bristol,41.756,-71.1492
86351,Sedona,AZ,Coconino,34.7784,-111.7851
20602,Waldorf,MD,Charles,38.584,-76.8942
3084,Temple,NH,Hillsborough,42.82,-71.8523
34138,Chokoloskee,FL,Collier,25.8129,-81.362
98392,Suquamish,WA,Kitsap,47.7343,-122.5573
7456,Ringwood,NJ,Passaic,41.0928,-74.2659
94229,Sacramento,CA,Sacramento,38.5816,-121.4944
49038,Coloma,MI,Berrien,42.203,-86.3225
34281,Bradenton,FL,Manatee,27.4272,-82.4387
4774,Saint Francis,ME,Aroostook,47.1407,-68.9503
98613,Centerville,WA,Klickitat,45.7032,-120.946
87936,Garfield,NM,Do?ña Ana,32.7557,-107.2704
61254,Geneseo,IL,Henry,41.4688,-90.1711
33438,Canal Point,FL,Palm Beach,26.8592,-80.6337
77837,Calvert,TX,Robertson,30.9782,-96.6711
29395,Jonesville,SC,Union,34.8466,-81.7227
64672,Powersville,MO,Putnam,40.5492,-93.3002
34442,Hernando,FL,Citrus,28.9223,-82.39
47177,Underwood,IN,Clark,38.6037,-85.7744
32452,Noma,FL,Holmes,30.9821,-85.6185
45812,Alger,OH,Hardin,40.706,-83.825
78253,San Antonio,TX,Bexar,29.4599,-98.7479
79019,Claude,TX,Armstrong,35.0967,-101.3813
48930,Lansing,MI,Ingham,42.7325,-84.5587
98497,Lakewood,WA,Pierce,47.1718,-122.5185
14735,Fillmore,NY,Allegany,42.4508,-78.1043
95903,Beale Afb,CA,Yuba,39.1115,-121.3604
35013,Allgood,AL,Blount,33.9222,-86.4493
6794,Washington Depot,CT,Litchfield,41.6559,-73.3274
72830,Clarksville,AR,Johnson,35.4908,-93.4911
30756,Varnell,GA,Whitfield,34.9298,-84.9885
12037,Chatham,NY,Columbia,42.3496,-73.5873
4988,Unity,ME,Waldo,44.6007,-69.3328
32256,Jacksonville,FL,Duval,30.2214,-81.5571
28053,Gastonia,NC,Gaston,35.2751,-81.2134
62716,Springfield,IL,Sangamon,39.8482,-89.5364
19127,Philadelphia,PA,Philadelphia,40.0275,-75.2242
4223,Danville,ME,Androscoggin,44.0239,-70.2857
37012,Alexandria,TN,DeKalb,36.0711,-86.0372
83250,McCammon,ID,Bannock,42.6336,-112.1758
62983,Royalton,IL,Franklin,37.879,-89.1141
14452,Fancher,NY,Orleans,43.2448,-78.0911
10024,New York,NY,New York,40.7864,-73.9764
54411,Athens,WI,Marathon,44.9823,-90.0078
85601,Arivaca,AZ,Pima,31.5885,-111.316
80314,Boulder,CO,Boulder,40.0878,-105.3735
83450,Terreton,ID,Jefferson,43.8586,-112.42
48618,Coleman,MI,Midland,43.7494,-84.5911
98664,Vancouver,WA,Clark,45.6231,-122.5767
98860,Wilson Creek,WA,Grant,47.4739,-119.1847
17083,Quentin,PA,Lebanon,40.2764,-76.4112
26148,Macfarlan,WV,Ritchie,39.0806,-81.1776
79255,Quitaque,TX,Briscoe,34.3796,-101.0465
46259,Indianapolis,IN,Marion,39.667,-85.9981
78779,Austin,TX,Travis,30.3264,-97.7713
82223,Lingle,WY,Goshen,42.1346,-104.332
2337,Elmwood,MA,Plymouth,42.0098,-70.962
77619,Groves,TX,Jefferson,29.9448,-93.9152
61857,Muncie,IL,Vermilion,40.1165,-87.8447
48506,Flint,MI,Genesee,43.0653,-83.631
72903,Fort Smith,AR,Sebastian,35.3427,-94.3784
70556,Mermentau,LA,Acadia,30.1861,-92.5722
56687,Wilton,MN,Beltrami,47.5036,-95.0011
33929,Estero,FL,Lee,26.4381,-81.8068
47514,Branchville,IN,Perry,38.1572,-86.5859
60933,Elliott,IL,Ford,40.4648,-88.2712
84122,Salt Lake City,UT,Salt Lake,40.6681,-111.9083
26419,Pine Grove,WV,Wetzel,39.5755,-80.6667
1525,Linwood,MA,Worcester,42.0973,-71.6448
31599,Jesup,GA,Wayne,31.5782,-81.8802
92143,San Ysidro,CA,San Diego,33.2553,-116.5664
1144,Springfield,MA,Hampden,42.1018,-72.5915
78270,San Antonio,TX,Bexar,29.4375,-98.4616
99841,Tenakee Springs,AK,Skagway-Hoonah-Angoon,57.7808,-135.2189
67301,Independence,KS,Montgomery,37.2292,-95.7165
53032,Horicon,WI,Dodge,43.4469,-88.631
7075,Wood Ridge,NJ,Bergen,40.8493,-74.0878
36072,Eufaula,AL,Barbour,31.8913,-85.1455
98416,Tacoma,WA,Pierce,47.2646,-122.4821
21270,Baltimore,MD,Baltimore (city),39.2847,-76.6205
57003,Baltic,SD,Minnehaha,43.7309,-96.7563
90070,Los Angeles,CA,Los Angeles,34.0522,-118.2437
78610,Buda,TX,Hays,30.0918,-97.8534
44203,Barberton,OH,Summit,41.0197,-81.6212
58506,Bismarck,ND,Burleigh,46.8083,-100.7837
65803,Springfield,MO,Greene,37.2593,-93.2912
21233,Baltimore,MD,Baltimore (city),39.2847,-76.6205
98363,Port Angeles,WA,Clallam,48.0557,-123.9178
45203,Cincinnati,OH,Hamilton,39.1075,-84.5257
94621,Oakland,CA,Alameda,37.7589,-122.1853
97408,Eugene,OR,Lane,44.1445,-123.0545
56658,Margie,MN,Koochiching,48.0904,-93.8292
63195,Saint Louis,MO,St. Louis (city),38.6531,-90.2435
61345,Neponset,IL,Bureau,41.2905,-89.7944
76869,Pontotoc,TX,Mason,30.8906,-99.0212
89165,Las Vegas,NV,Clark,36.3302,-115.3257
53810,Glen Haven,WI,Grant,42.8204,-91.0005
17232,Lurgan,PA,Franklin,40.1055,-77.6405
95458,Lucerne,CA,Lake,39.0783,-122.7846
15415,Brier Hill,PA,Fayette,39.9808,-79.8504
74721,Albany,OK,Bryan,33.8815,-96.1628
99019,Liberty Lake,WA,Spokane,47.6517,-117.0838
93723,Fresno,CA,Fresno,36.7863,-119.9532
24535,Cluster Springs,VA,Halifax,36.6113,-78.9455
28735,Gerton,NC,Henderson,35.4759,-82.3505
25637,Mount Gay,WV,Logan,37.8464,-82.0485
16428,North East,PA,Erie,42.2008,-79.8332
38109,Memphis,TN,Shelby,35.0425,-90.0732
11713,Bellport,NY,Suffolk,40.7733,-72.9469
77514,Anahuac,TX,Chambers,29.662,-94.593
19538,Maxatawny,PA,Berks,40.5698,-75.7409
19114,Philadelphia,PA,Philadelphia,40.0634,-74.999
35806,Huntsville,AL,Madison,34.7448,-86.6704
77401,Bellaire,TX,Harris,29.7023,-95.4611
44430,Leavittsburg,OH,Trumbull,41.2445,-80.8869
48210,Detroit,MI,Wayne,42.3376,-83.1303
68460,Waco,NE,York,40.9198,-97.4534
71958,Murfreesboro,AR,Pike,34.1017,-93.7109
68036,Linwood,NE,Butler,41.4129,-96.9399
32577,Molino,FL,Escambia,30.6902,-87.3852
71047,Keithville,LA,Caddo Parish,32.3161,-93.8881
28622,Elk Park,NC,Avery,36.1646,-81.9639
10594,Thornwood,NY,Westchester,41.1182,-73.7733
29142,Santee,SC,Orangeburg,33.4835,-80.4805
79944,El Paso,TX,El Paso,31.7587,-106.4869
23108,Mascot,VA,King and Queen,37.6271,-76.7072
70354,Galliano,LA,Lafourche,29.4311,-90.2981
95462,Monte Rio,CA,Sonoma,38.4706,-123.0172
77968,Inez,TX,Victoria,28.8994,-96.8003
85911,Cibecue,AZ,Navajo,34.0448,-110.4854
60520,Hinckley,IL,DeKalb,41.7691,-88.6448
55124,Saint Paul,MN,Dakota,44.7497,-93.2029
50062,Melcher Dallas,IA,Marion,41.225,-93.2413
57380,Wagner,SD,Charles Mix,43.0819,-98.2819
20314,Washington,DC,District of Columbia,38.8933,-77.0146
63764,Marble Hill,MO,Bollinger,37.3061,-89.9823
33016,Hialeah,FL,Miami-Dade,25.8803,-80.3368
4962,North Vassalboro,ME,Kennebec,44.4862,-69.6225
60094,Palatine,IL,Cook,42.1103,-88.0342
87357,Pinehill,NM,Cibola,34.9992,-108.4112
89115,Las Vegas,NV,Clark,36.2158,-115.0671
33593,Trilby,FL,Pasco,28.4625,-82.1948
56267,Morris,MN,Stevens,45.5921,-95.9172
95559,Phillipsville,CA,Humboldt,40.2008,-123.7735
45481,Dayton,OH,Montgomery,39.7505,-84.2686
7095,Woodbridge,NJ,Middlesex,40.556,-74.2845
37242,Nashville,TN,Davidson,36.1866,-86.7852
24036,Roanoke,VA,Roanoke (city),37.2742,-79.9579
95443,Glenhaven,CA,Lake,39.0263,-122.733
10980,Stony Point,NY,Rockland,41.2292,-73.9962
98832,Marlin,WA,Grant,47.3014,-119.064
87578,Truchas,NM,Rio Arriba,36.0444,-105.8129
1347,Lake Pleasant,MA,Franklin,42.5566,-72.5181
96824,Honolulu,HI,Honolulu,21.2808,-157.7552
41046,Glencoe,KY,Gallatin,38.7229,-84.8116
73007,Arcadia,OK,Oklahoma,35.6543,-97.3243
78861,Hondo,TX,Medina,29.3475,-99.1414
32544,Hurlburt Field,FL,Okaloosa,30.4229,-86.6985
69169,Wallace,NE,Lincoln,40.8304,-101.1738
61811,Alvin,IL,Vermilion,40.3007,-87.608
80001,Arvada,CO,Jefferson,39.8028,-105.0875
60688,Chicago,IL,Cook,41.8724,-87.6688
39061,Delta City,MS,Sharkey,32.8798,-90.811
68441,Steinauer,NE,Pawnee,40.2169,-96.2302
72662,Omaha,AR,Boone,36.4612,-93.1888
26289,Red Creek,WV,Tucker,39.1179,-79.5637
97076,Beaverton,OR,Washington,45.4871,-122.8037
99649,Pilot Point,AK,Lake and Peninsula,57.5952,-157.4493
59322,Cohagen,MT,Garfield,47.1263,-106.4981
4660,Mount Desert,ME,Hancock,44.3347,-68.3087
62970,Olmsted,IL,Pulaski,37.1935,-89.0933
95488,Westport,CA,Mendocino,39.6843,-123.7686
57257,Peever,SD,Roberts,45.5206,-97.0012
10158,New York,NY,New York,40.7494,-73.9758
52057,Manchester,IA,Delaware,42.4834,-91.449
98283,Rockport,WA,Skagit,48.4704,-121.5554
97107,Bay City,OR,Tillamook,45.5197,-123.8761
19033,Folsom,PA,Delaware,39.8901,-75.3296
75413,Bailey,TX,Fannin,33.43,-96.1662
83353,Sun Valley,ID,Blaine,43.6853,-114.3313
63120,Saint Louis,MO,St. Louis (city),38.6909,-90.2595
14772,Randolph,NY,Cattaraugus,42.1631,-78.96
91184,Pasadena,CA,Los Angeles,34.1478,-118.1445
37160,Shelbyville,TN,Bedford,35.4863,-86.4624
43340,Mount Victory,OH,Hardin,40.5232,-83.4942
59645,White Sulphur Springs,MT,Meagher,46.6332,-111.0506
50220,Perry,IA,Dallas,41.8397,-94.1022
61372,Troy Grove,IL,La Salle,41.4518,-89.0705
55597,Loretto,MN,Hennepin,45.0159,-93.4719
96740,Kailua Kona,HI,Hawaii,19.6531,-155.9798
1810,Andover,MA,Essex,42.6496,-71.1565
4642,Harborside,ME,Hancock,44.334,-68.8042
87419,Navajo Dam,NM,San Juan,36.8689,-107.6528
72449,O Kean,AR,Randolph,36.1797,-90.8241
33129,Miami,FL,Miami-Dade,25.7559,-80.2013
57369,Platte,SD,Charles Mix,43.4251,-98.9479
6705,Waterbury,CT,New Haven,41.5503,-72.9963
30662,Royston,GA,Franklin,34.2778,-83.1406
25030,Bomont,WV,Clay,38.4498,-81.2323
1842,Lawrence,MA,Essex,42.707,-71.1631
82442,Ten Sleep,WY,Washakie,43.9978,-107.4153
34491,Summerfield,FL,Marion,29.0112,-82.0325
47383,Selma,IN,Delaware,40.1693,-85.2738
44216,Clinton,OH,Summit,40.9391,-81.5871
36804,Opelika,AL,Lee,32.5768,-85.312
53593,Verona,WI,Dane,42.9999,-89.5522
